"Name","Size(MB)","LastModified"
"C:\Users\gabriele.sabalyte\.ms-ad","0","2022-06-27 07:00:06"
"C:\Users\gabriele.sabalyte\3D Objects","0","2022-04-22 11:21:27"
"C:\Users\gabriele.sabalyte\Contacts","0","2022-04-22 11:21:27"
"C:\Users\gabriele.sabalyte\Documents","0","2022-11-18 09:30:13"
"C:\Users\gabriele.sabalyte\Downloads","51,0296449661255","2023-03-10 06:25:43"
"C:\Users\gabriele.sabalyte\Favorites","0,0001983642578125","2022-04-22 11:21:27"
"C:\Users\gabriele.sabalyte\Links","0,00147151947021484","2022-04-22 11:21:27"
"C:\Users\gabriele.sabalyte\Music","0","2022-04-22 11:21:27"
"C:\Users\gabriele.sabalyte\OneDrive","0","2022-11-18 09:29:46"
"C:\Users\gabriele.sabalyte\OneDrive - Narbutas","76,0143404006958","2023-03-10 07:06:07"
"C:\Users\gabriele.sabalyte\Saved Games","0","2022-04-22 11:21:27"
"C:\Users\gabriele.sabalyte\Searches","0,000819206237792969","2022-04-22 11:21:59"
"C:\Users\gabriele.sabalyte\Videos","0","2022-04-27 06:55:18"
"C:\Users\gabriele.sabalyte\Desktop.csv","0,0153055191040039","2022-05-04 10:31:45"
"C:\Users\gabriele.sabalyte\Downloads\MSTeams Diagnostics Log 2023-03-08_09_23_47","42,1106090545654","2023-03-08 09:23:48"
"C:\Users\gabriele.sabalyte\Downloads\BAZ Planai.xlsx","0,10909366607666","2022-09-05 07:01:19"
"C:\Users\gabriele.sabalyte\Downloads\Bilietai.pdf","0,746341705322266","2022-10-25 12:00:11"
"C:\Users\gabriele.sabalyte\Downloads\CBG pakavimas duomen? rinkimas1.xlsx","0,23226261138916","2022-05-25 10:29:28"
"C:\Users\gabriele.sabalyte\Downloads\CBG Surinkimas (1).xlsx","0,0824804306030273","2022-06-14 13:49:10"
"C:\Users\gabriele.sabalyte\Downloads\CBG Surinkimas (2).xlsx","0,0824918746948242","2022-06-14 13:52:02"
"C:\Users\gabriele.sabalyte\Downloads\CBG Surinkimas.xlsx","0,0725498199462891","2022-05-11 07:45:03"
"C:\Users\gabriele.sabalyte\Downloads\CMG Pakavimas- surinkimas.xlsx","0,104922294616699","2022-04-28 07:01:43"
"C:\Users\gabriele.sabalyte\Downloads\CMG Pakavimas.xlsx","0,0760059356689453","2022-05-11 14:52:55"
"C:\Users\gabriele.sabalyte\Downloads\CMG Surinkimas.xlsx","0,0728378295898438","2022-05-11 07:45:53"
"C:\Users\gabriele.sabalyte\Downloads\CSG laikai.xlsx","0,0659999847412109","2022-06-03 07:34:29"
"C:\Users\gabriele.sabalyte\Downloads\CUG Apmu?imas (1).xlsx","0,0910072326660156","2022-08-05 12:25:01"
"C:\Users\gabriele.sabalyte\Downloads\CUG Apmu?imas (2).xlsx","0,0902261734008789","2022-09-29 14:26:37"
"C:\Users\gabriele.sabalyte\Downloads\CUG Apmu?imas.xlsx","0,0842676162719727","2022-06-13 08:02:03"
