"Name","Size"
"C:\Users\simona.fina\EasternGraphics\W-CCLIENT\cache\dc3ce7b33abc2447a9ebeff0f2696eef7db21dce.ico","0,116007804870605"
"C:\Users\simona.fina\EasternGraphics\W-CCLIENT\cache\ec845f9ef2f0e7441cec24b5d7dbcec362f9891d.jpg","0,0263938903808594"
"C:\Users\simona.fina\EasternGraphics\W-CCLIENT\cache\ecca815b6fc6262ff4726737a46b70b7cabebdca.jpg","0,0351219177246094"
"C:\Users\simona.fina\EasternGraphics\W-CCLIENT\cache\f0b79f9523a1431c6302c6c70c4f6625d8e65c21.jpg","0,0127439498901367"
"C:\Users\simona.fina\EasternGraphics\W-CCLIENT\cache\f3235b5254a145b2da2668021566a47ffa3c5ad4.jpg","0,0398340225219727"
"C:\Users\simona.fina\EasternGraphics\W-CCLIENT\cache\ff06628b1293e727190c9563425f58da6ae16343.jpg","0,0587472915649414"
"C:\Users\simona.fina\Favorites\Links","0"
"C:\Users\simona.fina\Favorites\Bing.url","0,0001983642578125"
"C:\Users\simona.fina\Links\Desktop.lnk","0,000494956970214844"
"C:\Users\simona.fina\Links\Downloads.lnk","0,0009307861328125"
"C:\Users\simona.fina\OneDrive - Narbutas\Desktop","2,57247543334961"
"C:\Users\simona.fina\OneDrive - Narbutas\Documents","0"
"C:\Users\simona.fina\OneDrive - Narbutas\Pictures","0,676344871520996"
"C:\Users\simona.fina\OneDrive - Narbutas\Desktop\03.2 U?SAKYMO SUVEDIMO instrukcija 2022.05.docx","1,95158767700195"
"C:\Users\simona.fina\OneDrive - Narbutas\Desktop\AXAPTA_Darbine_LT.lnk","0,00183963775634766"
"C:\Users\simona.fina\OneDrive - Narbutas\Desktop\Axapta_TEST.lnk","0,00176429748535156"
"C:\Users\simona.fina\OneDrive - Narbutas\Desktop\Instrutkavimo kortele ir testas - Vilnius (1).pdf","0,331545829772949"
"C:\Users\simona.fina\OneDrive - Narbutas\Desktop\Instrutkavimo kortele ir testas - Vilnius.pdf","0,285737991333008"
"C:\Users\simona.fina\OneDrive - Narbutas\Documents\Custom Office Templates","0"
"C:\Users\simona.fina\OneDrive - Narbutas\Pictures\Camera Roll","0"
"C:\Users\simona.fina\OneDrive - Narbutas\Pictures\Saved Pictures","0"
"C:\Users\simona.fina\OneDrive - Narbutas\Pictures\Screenshots","0"
"C:\Users\simona.fina\OneDrive - Narbutas\Pictures\pavyzdys.png","0,584145545959473"
"C:\Users\simona.fina\OneDrive - Narbutas\Pictures\shoebox.jpg","0,0228204727172852"
"C:\Users\simona.fina\OneDrive - Narbutas\Pictures\t-easy.png","0,0693788528442383"
"C:\Users\simona.fina\Searches\winrt--{S-1-5-21-2175825942-3572674735-500567579-17394}-.searchconnector-ms","0,000819206237792969"
"C:\Users\simona.fina\Videos\Captures","0"
