"Name","Size(MB)","LastModified"
"C:\Users\Sarunas.Matulionis\Downloads\CSV087747235.csv","0.00083160400390625","1/24/2023 7:20:43 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV088016334.csv","0.0515918731689453","8/2/2022 10:22:36 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV089789886.csv","0.00902175903320313","9/21/2022 10:24:11 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV090670333.csv","0.000835418701171875","1/10/2023 7:40:32 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV091556840.csv","0.000843048095703125","8/25/2022 6:54:44 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV099640456.csv","0.00333786010742188","6/30/2022 1:52:35 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1000037609.csv","0.00167465209960938","2/8/2023 8:00:42 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1003083213.csv","0.0134944915771484","1/17/2023 8:52:24 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1003745700.csv","0.00128746032714844","6/27/2022 6:52:28 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1013567973.csv","0.00269317626953125","7/28/2022 6:23:55 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV102432871.csv","0.00117111206054688","12/8/2022 7:41:32 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1027652604.csv","0.00323677062988281","12/19/2022 4:37:17 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1028111773.csv","0.00078582763671875","1/23/2023 6:13:49 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1038898591.csv","0.000827789306640625","12/1/2022 7:14:06 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV103945186.csv","0.000795364379882813","8/18/2022 4:01:18 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1041761604.csv","0.000894546508789063","8/4/2022 6:33:36 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1043207007.csv","0.000864028930664063","2/2/2023 3:10:51 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1043231821.csv","0.00084686279296875","11/3/2022 9:09:09 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV104687000.csv","0.00266075134277344","7/25/2022 6:58:55 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1049827926.csv","0.000896453857421875","8/22/2022 8:16:56 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1052502362.csv","0.00160408020019531","10/24/2022 8:16:58 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1058283891.csv","0.000867843627929688","8/25/2022 9:09:17 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1063259354.csv","0.00176429748535156","8/19/2022 4:32:52 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV106896083.csv","0.000822067260742188","2/21/2023 9:00:44 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1073076028.csv","0.000829696655273438","8/4/2022 6:27:45 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1076307203.csv","0.00093841552734375","9/9/2022 6:33:26 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1076999614.csv","0.000875473022460938","8/11/2022 6:16:50 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1098229965.csv","0.0011749267578125","8/1/2022 9:46:14 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1099966997.csv","0.000837326049804688","6/30/2022 6:01:12 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1106591869.csv","0.00127410888671875","8/30/2022 4:38:44 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1127417232.csv","0.0012664794921875","1/23/2023 6:09:17 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1129812528.csv","0.000963211059570313","6/15/2022 12:26:17 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1135814747.csv","0.00181961059570313","12/12/2022 11:49:22 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1139855311.csv","0.000835418701171875","8/25/2022 6:58:05 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1151941833.csv","0.0359096527099609","8/2/2022 4:25:01 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1155052650.csv","0.000795364379882813","8/31/2022 7:56:21 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1157910523.csv","0.00134658813476563","8/22/2022 12:07:12 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1162363336.csv","0.00214576721191406","8/18/2022 3:28:10 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1165350323.csv","0.00545120239257813","8/25/2022 6:59:13 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV117431124.csv","0.000879287719726563","2/27/2023 5:10:53 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1175325763.csv","0.00086212158203125","9/21/2022 10:41:17 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1181372669.csv","0.00251007080078125","9/29/2022 3:36:06 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1190085473.csv","0.00081634521484375","2/22/2023 10:10:17 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1197923827.csv","0.00902175903320313","9/21/2022 10:25:11 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1198099082.csv","0.00177383422851563","12/20/2022 5:38:47 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1200618845.csv","0.00124359130859375","9/23/2022 10:34:55 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1217755528.csv","0.00171279907226563","6/20/2022 4:15:39 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1219463612.csv","0.00118637084960938","7/27/2022 1:42:19 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1221138822.csv","0.00304222106933594","11/3/2022 9:10:29 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1222021007.csv","0.00128173828125","8/23/2022 10:38:56 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1223091123.csv","0.00246620178222656","1/24/2023 10:28:36 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1230968887.csv","0.000795364379882813","9/14/2022 4:49:50 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV124497548.csv","0.000797271728515625","8/25/2022 12:38:02 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1254420114.csv","0.0492744445800781","12/19/2022 4:31:05 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1255314268.csv","0.0009002685546875","12/1/2022 7:15:53 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV125698183.csv","0.00131797790527344","1/24/2023 1:58:54 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1258049575.csv","0.0130100250244141","6/30/2022 10:44:03 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1267056427.csv","0.00141334533691406","2/14/2023 5:13:45 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1273271923.csv","0.000867843627929688","10/4/2022 12:38:26 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1274040747.csv","0.00081634521484375","8/10/2022 9:32:31 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1281346924.csv","0.00333786010742188","2/7/2023 10:18:51 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1288109508.csv","0.00361824035644531","8/23/2022 12:23:28 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1288205066.csv","0.00283241271972656","6/28/2022 12:48:00 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1290108361.csv","0.00243759155273438","2/24/2023 7:33:59 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1299878194.csv","0.00303459167480469","9/23/2022 9:03:56 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1313370536.csv","0.0108852386474609","1/17/2023 6:47:12 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1317653051.csv","0.0496978759765625","12/19/2022 10:08:01 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1320616139.csv","0.000787734985351563","9/8/2022 6:04:50 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV132971156.csv","0.000825881958007813","8/3/2022 7:19:32 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1332520044.csv","0.00086212158203125","8/4/2022 6:32:32 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1334708086.csv","0.00210952758789063","8/22/2022 6:44:54 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV133808181.csv","0.022369384765625","7/28/2022 12:04:11 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1345608696.csv","0.000822067260742188","8/25/2022 7:01:47 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1363456759.csv","0.00281715393066406","6/20/2022 3:17:28 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1363458856.csv","0.685178756713867","7/18/2022 8:16:09 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1367326668.csv","0.00201988220214844","1/13/2023 7:24:59 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1380382364.csv","0.0887680053710938","3/7/2023 10:30:16 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1385967695.csv","0.00127029418945313","2/8/2023 10:32:13 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1386067776.csv","0.00144767761230469","7/26/2022 1:27:53 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1391497622.csv","0.00413131713867188","1/9/2023 6:46:13 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1393814192.csv","0.000841140747070313","1/5/2023 3:15:00 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1406177106.csv","0.00440597534179688","1/5/2023 10:14:50 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1410383933.csv","0.149566650390625","10/5/2022 11:49:43 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV141382009.csv","0.000844955444335938","12/28/2022 11:04:24 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1414682936.csv","0.000864028930664063","10/18/2022 12:01:26 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1415451974.csv","0.00125885009765625","7/15/2022 10:01:12 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1418659069.csv","0.00162124633789063","8/23/2022 6:34:47 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1422399649.csv","0.0161247253417969","3/10/2023 7:43:05 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1422574439.csv","0.00231742858886719","8/1/2022 9:48:11 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1423329617.csv","0.000898361206054688","10/19/2022 1:45:02 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1426924605.csv","0.000844955444335938","2/23/2023 7:45:45 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV143713912.csv","0.000782012939453125","2/27/2023 6:22:22 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1438795181.csv","0.00209999084472656","7/14/2022 11:42:39 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1442838708.csv","0.00127792358398438","1/23/2023 6:11:23 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1443503474.csv","0.00498008728027344","9/12/2022 3:33:25 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1445100613.csv","0.000835418701171875","2/13/2023 4:39:13 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1447223941.csv","0.000843048095703125","9/1/2022 6:35:35 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1447737416.csv","0.149566650390625","10/5/2022 11:49:43 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1453123416.csv","0.00096893310546875","10/25/2022 3:56:32 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1455122394.csv","0.000823974609375","3/8/2023 2:12:49 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1474308327.csv","0.0508518218994141","8/2/2022 9:50:49 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1479663909.csv","0.00125694274902344","8/29/2022 7:55:07 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1481026142.csv","0.000812530517578125","9/30/2022 3:13:24 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV148257231.csv","0.000833511352539063","1/4/2023 7:10:07 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1486873880.csv","0.000823974609375","11/4/2022 6:10:53 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1490987673.csv","0.000776290893554688","7/21/2022 9:42:43 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1491472704.csv","0.00269126892089844","12/19/2022 4:24:30 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1495888553.csv","0.000810623168945313","8/12/2022 10:37:29 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1506194872.csv","0.00160789489746094","1/24/2023 11:48:36 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1515060324.csv","0.000879287719726563","9/23/2022 12:15:41 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1524003379.csv","0.00171661376953125","3/9/2023 11:49:57 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV152679793.csv","0.00456619262695313","6/27/2022 10:16:37 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1529345755.csv","0.00171661376953125","7/14/2022 11:43:08 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1537294029.csv","0.00166702270507813","7/22/2022 6:50:22 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1542349650.csv","0.000856399536132813","8/18/2022 9:51:12 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV154278065.csv","0.00281715393066406","6/20/2022 3:20:53 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1547338773.csv","0.000829696655273438","8/4/2022 6:25:49 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV154853156.csv","0.00125694274902344","8/29/2022 7:33:09 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1550587139.csv","0.000490188598632813","12/20/2022 5:20:20 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV156283435.csv","0.000858306884765625","9/20/2022 1:29:03 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1563851916.csv","0.437953948974609","10/5/2022 2:16:38 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV158480375.csv","0.00206375122070313","8/12/2022 10:39:52 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1599639138.csv","0.000799179077148438","12/2/2022 8:31:08 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1607251976.csv","0.00087738037109375","10/4/2022 6:19:05 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1616820446.csv","0.000791549682617188","6/30/2022 8:32:05 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1619240385.csv","0.00138092041015625","8/11/2022 6:21:19 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1619969621.csv","0.000797271728515625","2/1/2023 3:48:23 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1621159160.csv","0.000818252563476563","9/14/2022 4:03:16 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1627160831.csv","0.00087738037109375","10/27/2022 2:35:15 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV163382997.csv","0.000820159912109375","11/25/2022 4:46:08 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1634238590.csv","0.00137138366699219","6/29/2022 12:13:35 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1645513663.csv","0.00159454345703125","8/22/2022 8:19:54 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1660301211.csv","0.00166702270507813","7/22/2022 6:48:27 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1663734167.csv","0.000865936279296875","10/3/2022 10:49:45 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1665505409.csv","0.00295066833496094","8/23/2022 6:36:34 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1667367407.csv","0.000843048095703125","1/6/2023 4:47:47 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1667880001.csv","0.00903701782226563","9/2/2022 7:20:00 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1676353815.csv","0.0026397705078125","8/12/2022 10:41:21 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1676864544.csv","0.0217170715332031","1/13/2023 2:10:41 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1679823576.csv","0.00167655944824219","6/20/2022 4:14:49 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1688290265.csv","0.00080108642578125","8/18/2022 3:58:10 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1688519253.csv","0.00128746032714844","3/9/2023 12:05:32 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1695461116.csv","0.000783920288085938","8/1/2022 9:47:33 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1696650653.csv","0.00169944763183594","8/5/2022 4:38:57 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1700152160.csv","0.462615966796875","7/28/2022 12:04:22 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1700518773.csv","0.00333786010742188","6/30/2022 1:53:21 PM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1703436453.csv","0.00086212158203125","9/21/2022 10:40:38 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1715475227.csv","0.0034637451171875","8/25/2022 7:00:22 AM"
"C:\Users\Sarunas.Matulionis\Downloads\CSV1718031525.csv","0.00166702270507813","7/22/2022 9:53:10 PM"
