"Name","Size"
"C:\Users\alvidap\.ms-ad","0"
"C:\Users\alvidap\3D Objects","0"
"C:\Users\alvidap\Contacts","0"
"C:\Users\alvidap\Documents","0"
"C:\Users\alvidap\Downloads","15802.1396636963"
"C:\Users\alvidap\EasternGraphics","0.513191223144531"
"C:\Users\alvidap\Favorites","0.0001983642578125"
"C:\Users\alvidap\Links","0.00139522552490234"
"C:\Users\alvidap\Music","0"
"C:\Users\alvidap\OneDrive","0"
"C:\Users\alvidap\OneDrive - Narbutas","73020.1605119705"
"C:\Users\alvidap\Saved Games","0"
"C:\Users\alvidap\Searches","0.000819206237792969"
"C:\Users\alvidap\Videos","0"
"C:\Users\alvidap\Documents\Outlook Files","0"
"C:\Users\alvidap\Downloads\Microsoft.SkypeApp_kzf8qxf38zg5c!App","36.7039680480957"
"C:\Users\alvidap\Downloads\!!Vendor Tax Information Form - EMEA (includes UK AUS  NZ)-s0614.pdf","0.208287239074707"
"C:\Users\alvidap\Downloads\0 AGA CAD.pdf","1.95545101165771"
"C:\Users\alvidap\Downloads\01.2 BALD? PLANAS.dwg","1.90645313262939"
"C:\Users\alvidap\Downloads\01.4 J?GOS PLANAS.dwg","1.03312969207764"
"C:\Users\alvidap\Downloads\01.5 GRIND? DANG?  PLANAS.dwg","0.669835090637207"
"C:\Users\alvidap\Downloads\01.6 LUB? PLANAS.dwg","1.22683715820313"
"C:\Users\alvidap\Downloads\01.7 AP?VIETIMO PLANAS.dwg","0.690845489501953"
"C:\Users\alvidap\Downloads\02 Transporto ekspertas_pateikimas.pdf","3.35526275634766"
"C:\Users\alvidap\Downloads\1 (1).jpg","2.63963603973389"
"C:\Users\alvidap\Downloads\1 Appendix. RFP Questionnaire and Furniture specification updated.xlsx","0.0460729598999023"
"C:\Users\alvidap\Downloads\1 Appendix. RFP Questionnaire and Furniture specification.xlsx","0.0457649230957031"
"C:\Users\alvidap\Downloads\1 Appendix. RFP Questionnaire_Furniture.xlsx","11.8199033737183"
"C:\Users\alvidap\Downloads\1 Appendix. RFP Questionnaire_Price list Furniture.xlsx","0.0545272827148438"
"C:\Users\alvidap\Downloads\1 auksto parinktys ir vizualizacija_Narbutas.pdf","11.3047685623169"
"C:\Users\alvidap\Downloads\1 ????.zip","40.3046159744263"
"C:\Users\alvidap\Downloads\1.1 furniture plan (1).dwg","0.0309858322143555"
"C:\Users\alvidap\Downloads\1.1 furniture plan (2).dwg","0.0309858322143555"
