"Name","Size(MB)","LastModified"
"C:\Users\Marius.bartkevicius\.ms-ad","0","2022-11-24 10:04:22"
"C:\Users\Marius.bartkevicius\3D Objects","0","2022-11-24 09:52:18"
"C:\Users\Marius.bartkevicius\Contacts","0","2022-11-24 09:52:18"
"C:\Users\Marius.bartkevicius\Desktop","186,910865783691","2023-02-22 11:08:34"
"C:\Users\Marius.bartkevicius\Documents","0","2022-12-23 11:20:15"
"C:\Users\Marius.bartkevicius\Downloads","14,2911653518677","2023-02-24 07:35:52"
"C:\Users\Marius.bartkevicius\Favorites","0,000413894653320313","2022-12-07 08:01:52"
"C:\Users\Marius.bartkevicius\Links","0,00151729583740234","2022-11-24 09:52:18"
"C:\Users\Marius.bartkevicius\Music","0","2022-11-24 09:52:18"
"C:\Users\Marius.bartkevicius\OneDrive","0","2021-05-20 15:27:20"
"C:\Users\Marius.bartkevicius\Pictures","0","2022-11-24 09:52:40"
"C:\Users\Marius.bartkevicius\Saved Games","0","2022-11-24 09:52:18"
"C:\Users\Marius.bartkevicius\Searches","0,000819206237792969","2022-11-24 09:52:39"
"C:\Users\Marius.bartkevicius\Videos","0","2022-11-24 14:05:57"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas","186,8955078125","2023-01-02 10:07:59"
"C:\Users\Marius.bartkevicius\Desktop\AXAPTA_Darbine_LT.lnk","0,00182914733886719","2020-05-07 10:28:00"
"C:\Users\Marius.bartkevicius\Desktop\Komandu Lentele.docx","0,0129060745239258","2022-11-30 11:27:28"
"C:\Users\Marius.bartkevicius\Desktop\Scan - Nuoroda.lnk","0,000622749328613281","2023-02-22 11:08:34"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gaminiu nuotraukos10.msg","6,806640625","2022-12-27 11:58:22"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos1.msg","18,65087890625","2022-11-28 09:18:29"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos11.msg","11,43505859375","2023-01-02 10:07:08"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos2.msg","19,03564453125","2022-11-29 11:28:47"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos3.msg","7,33935546875","2022-12-01 14:54:32"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos4.msg","16,19873046875","2022-12-02 07:15:08"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos5.msg","9,4990234375","2022-12-05 11:12:55"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos6.msg","9,5595703125","2022-12-12 12:07:01"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos7.msg","11,16943359375","2022-12-13 09:45:40"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos8.msg","7,78857421875","2022-12-19 08:49:53"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Gamini? nuotraukos9.msg","13,73583984375","2022-12-19 10:54:51"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\Isrinkimo lapai5.msg","4,7734375","2022-12-13 07:08:49"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai.msg","12,4443359375","2022-12-01 15:03:51"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai1.msg","7,03564453125","2022-12-05 11:13:41"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai2.msg","6,5791015625","2022-12-05 14:37:45"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai3.msg","7,7958984375","2022-12-05 14:39:13"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai4.msg","5,1650390625","2022-12-06 13:31:24"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai6.msg","2,6005859375","2022-12-13 09:40:24"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai7.msg","4,662109375","2022-12-21 08:59:24"
"C:\Users\Marius.bartkevicius\Desktop\Naujas aplankas\I?rinkimo lapai8.msg","4,62060546875","2023-01-02 10:08:00"
"C:\Users\Marius.bartkevicius\Documents\Custom Office Templates","0","2022-12-23 11:20:15"
"C:\Users\Marius.bartkevicius\Downloads\2084342 (1).pdf","3,25026607513428","2022-12-07 07:11:55"
"C:\Users\Marius.bartkevicius\Downloads\2084342.pdf","3,25026607513428","2022-12-07 07:11:36"
"C:\Users\Marius.bartkevicius\Downloads\Aliaus Pamaina (1).ods","0,00408744812011719","2023-02-09 14:41:43"
"C:\Users\Marius.bartkevicius\Downloads\Aliaus Pamaina.ods","0,00408744812011719","2023-02-09 12:38:29"
"C:\Users\Marius.bartkevicius\Downloads\Atostog? kalendorius MA2 FUPA 2023 (1).xlsm","0,111522674560547","2023-02-09 14:39:08"
"C:\Users\Marius.bartkevicius\Downloads\Atostog? kalendorius MA2 FUPA 2023 (2).xlsm","0,111522674560547","2023-02-09 14:39:19"
"C:\Users\Marius.bartkevicius\Downloads\Atostog? kalendorius MA2 FUPA 2023.xlsm","0,11153507232666","2023-02-09 13:36:41"
