"Name","Size(MB)","LastModified"
"C:\Users\infotec\EasternGraphics\pCon.planner ME","0,25935173034668","2019-10-16 14:57:03"
"C:\Users\infotec\EasternGraphics\W-CCLIENT","0,0155000686645508","2019-10-16 14:44:14"
"C:\Users\infotec\EasternGraphics\BatchRendering\in","0","2019-10-16 14:35:58"
"C:\Users\infotec\EasternGraphics\eai\product","0,025390625","2019-10-16 14:36:01"
"C:\Users\infotec\EasternGraphics\eai\product\cfgprof.db","0,025390625","2019-10-16 14:36:01"
"C:\Users\infotec\EasternGraphics\EGR-SE\log","0,00697898864746094","2019-10-16 14:24:21"
"C:\Users\infotec\EasternGraphics\EGR-SE\log\app-2019-10-16_14-24-21_777.log","0,00351428985595703","2019-10-16 14:24:21"
"C:\Users\infotec\EasternGraphics\EGR-SE\log\app-2019-10-16_14-24-21_840.log","0,00346469879150391","2019-10-16 14:24:21"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\cache","1,52587890625E-05","2019-10-16 14:53:37"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\edsr","0,170405387878418","2019-10-16 14:36:00"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\eproduct","0","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\etc","0","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\GeoCache","0","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\LayerFilter","0","2019-10-16 14:36:02"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\log","0,0321311950683594","2019-10-16 14:53:36"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\Textures","0","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\dsr_16.cdb","0,0567998886108398","2019-10-16 14:57:03"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\cache\objects","0","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\cache\cleaned","7,62939453125E-06","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\cache\inserted","7,62939453125E-06","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\edsr\manufacturers.xml","0,170405387878418","2019-10-16 14:36:00"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\eproduct\index","0","2019-10-16 14:35:59"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\log\catalog-2019-10-16_14-36-06_838.log","0,000140190124511719","2019-10-16 14:44:14"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\log\p-pl-x_me-2019-10-16_14-35-58_758.log","0,00837516784667969","2019-10-16 14:44:15"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\log\p-pl-x_me-2019-10-16_14-44-17_256.log","0,00785923004150391","2019-10-16 14:46:42"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\log\p-pl-x_me-2019-10-16_14-49-50_777.log","0,00786876678466797","2019-10-16 14:50:36"
"C:\Users\infotec\EasternGraphics\pCon.planner ME\log\p-pl-x_me-2019-10-16_14-53-36_802.log","0,00788784027099609","2019-10-16 14:57:03"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\cache","0,0136032104492188","2019-10-16 14:44:14"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\bookmarks.xml","0,00117588043212891","2019-10-16 14:44:14"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\history.dat","0,0006103515625","2019-10-16 14:44:14"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\settings.ini","0,000110626220703125","2019-10-16 14:44:14"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\cache\590618a0952a41996ae4d5a5dbec4ab18da02d04.ico","0,00134086608886719","2019-10-16 14:36:13"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\cache\6040ad2b5b0a246dc021ab903c30e480403c8395.ico","0,00408744812011719","2019-10-16 14:36:08"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\cache\b502bf3e07787903b33dd10b02de80adc9196cae.ico","0,00408744812011719","2019-10-16 14:36:11"
"C:\Users\infotec\EasternGraphics\W-CCLIENT\cache\df6e07f8ac10d2054108a0de295e5eab333abd13.ico","0,00408744812011719","2019-10-16 14:36:09"
"C:\Users\infotec\Favorites\Links","0","2021-07-19 11:19:31"
"C:\Users\infotec\Favorites\Bing.url","0,0001983642578125","2021-07-19 11:19:31"
"C:\Users\infotec\Intel\Logs","2,21683883666992","2020-06-18 09:13:04"
"C:\Users\infotec\Intel\Logs\DifXFrontend.log","0,00119781494140625","2020-06-18 09:13:04"
"C:\Users\infotec\Intel\Logs\IntelME.log","0,0421180725097656","2020-06-18 09:13:22"
"C:\Users\infotec\Intel\Logs\IntelME_MSI.log","2,17352294921875","2020-06-18 09:13:10"
"C:\Users\infotec\Links\Desktop.lnk","0,000484466552734375","2021-07-19 11:19:31"
"C:\Users\infotec\Links\Downloads.lnk","0,000908851623535156","2021-07-19 11:19:31"
"C:\Users\infotec\Pictures\Camera Roll","0","2019-10-16 10:49:29"
"C:\Users\infotec\Pictures\Saved Pictures","0","2019-10-16 10:49:30"
"C:\Users\infotec\Searches\winrt--{S-1-5-21-2175825942-3572674735-500567579-4322}-.searchconnector-ms","0,000815391540527344","2019-10-16 10:49:28"
"C:\Users\infotec\TOSHIBA\eSTUDIOX","22,9867858886719","2019-10-16 11:04:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV","22,9867858886719","2019-10-16 11:04:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache","22,9867858886719","2021-07-19 11:19:54"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}","3,83113098144531","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}","3,83113098144531","2020-08-07 13:25:41"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3C93526E-64BB-4F04-BE50-8B00A30CAE16}","3,83113098144531","2021-07-19 11:22:29"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{4FEA24C2-3449-4F1A-8DB4-F310D42D0579}","3,83113098144531","2020-04-30 10:26:56"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{B1AACE88-B59F-474A-B67F-B1AC73C2E48B}","3,83113098144531","2021-07-14 13:22:08"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{C21D97EF-CC99-46FA-91C3-FF90CC6D599D}","3,83113098144531","2021-07-19 11:19:54"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache","1,8863000869751","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\7.197.4229.12","0","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\checkSum","3,814697265625E-06","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\devmode","0,0934524536132813","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\engine_cache.db","1,8388671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\enumFields","0,0125036239624023","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\locale.txt","3,814697265625E-06","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u","1,88629245758057","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\timestamp","7,62939453125E-06","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uaddprinter","0,0709009170532227","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ubase","1,45819473266602","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6udevicesettings","0,0143222808837891","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ueffect","0,0904989242553711","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uhsp","0,0279417037963867","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uimagequality","0,0410518646240234","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uonetouch","0,0280141830444336","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6upagehandling","0,0407352447509766","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6urulesbasedprintings","0,02801513671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6utandemPrint","0,0866174697875977","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uaddprinter\addprinterplugin.db","0,0703125","2017-08-16 17:52:08"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uaddprinter\plugins.info","0,000588417053222656","2017-09-05 10:26:26"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ubase\baseplugin.db","0,0712890625","2017-08-16 17:50:36"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ubase\main.db","1,3857421875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ubase\plugins.info","0,00116348266601563","2017-10-23 10:16:22"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6udevicesettings\devicesettings.db","0,013671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6udevicesettings\plugins.info","0,000650405883789063","2017-10-23 10:16:20"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ueffect\effect.db","0,01953125","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ueffect\effectplugin.db","0,0703125","2017-08-16 17:50:36"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6ueffect\plugins.info","0,000655174255371094","2017-09-05 10:26:24"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uhsp\hsp.db","0,013671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uhsp\hspplugin.db","0,013671875","2017-08-16 17:50:42"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uhsp\plugins.info","0,000597953796386719","2017-09-05 10:26:24"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uimagequality\imagequality.db","0,0263671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uimagequality\iqplugin.db","0,013671875","2017-08-16 17:51:42"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uimagequality\plugins.info","0,00101280212402344","2017-09-05 10:26:24"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uonetouch\onetouch.db","0,013671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uonetouch\onetouchplugin.db","0,013671875","2017-08-16 17:51:38"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6uonetouch\plugins.info","0,000670433044433594","2017-09-05 10:26:24"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6upagehandling\pagehandling.db","0,0263671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6upagehandling\pagehandlingplugin.db","0,013671875","2017-08-16 17:51:28"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6upagehandling\plugins.info","0,000696182250976563","2017-09-05 10:26:24"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6urulesbasedprintings\plugins.info","0,00067138671875","2017-09-05 10:26:24"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6urulesbasedprintings\rulesbasedprintings.db","0,013671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6urulesbasedprintings\rulesbasedprintingsplugin.db","0,013671875","2017-08-16 17:50:46"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6utandemPrint\plugins.info","0,000679969787597656","2017-09-11 12:53:50"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6utandemPrint\tandem.db","0,013671875","2020-08-10 15:58:49"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{00000000-0000-0000-0000-000000000000}\PluginCache\eSf6u\eSf6utandemPrint\tandempluginrules.db","0,072265625","2017-08-16 17:51:22"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache","1,8863000869751","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\7.197.4229.12","0","2020-06-18 09:11:05"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\checkSum","3,814697265625E-06","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\devmode","0,0934524536132813","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\engine_cache.db","1,8388671875","2020-08-07 13:25:41"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\enumFields","0,0125036239624023","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\locale.txt","3,814697265625E-06","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u","1,88629245758057","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\timestamp","7,62939453125E-06","2020-08-07 13:25:41"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6uaddprinter","0,0709009170532227","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6ubase","1,45819473266602","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6udevicesettings","0,0143222808837891","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6ueffect","0,0904989242553711","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6uhsp","0,0279417037963867","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6uimagequality","0,0410518646240234","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6uonetouch","0,0280141830444336","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6upagehandling","0,0407352447509766","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6urulesbasedprintings","0,02801513671875","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6utandemPrint","0,0866174697875977","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6uaddprinter\addprinterplugin.db","0,0703125","2017-08-16 17:52:08"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6uaddprinter\plugins.info","0,000588417053222656","2017-09-05 10:26:26"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6ubase\baseplugin.db","0,0712890625","2017-08-16 17:50:36"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6ubase\main.db","1,3857421875","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6ubase\plugins.info","0,00116348266601563","2017-10-23 10:16:22"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6udevicesettings\devicesettings.db","0,013671875","2020-06-18 09:11:06"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6udevicesettings\plugins.info","0,000650405883789063","2017-10-23 10:16:20"
"C:\Users\infotec\TOSHIBA\eSTUDIOX\UNIDRV\Cache\{3819B222-C445-4070-97D8-87D5D17DFE18}\PluginCache\eSf6u\eSf6ueffect\effect.db","0,01953125","2020-06-18 09:11:06"
