"Name","Size"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\.vsixmanifest","0,00248908996582031"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\CHANGELOG.md","0,500425338745117"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled","5,82369327545166"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\native","63,6647462844849"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\schemas","0,0227479934692383"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\scripts","0,0396823883056641"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\typeshed-fallback","2,32762813568115"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\browser.extension.bundle.js","3,35464668273926"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\browser.extension.bundle.js.LICENSE.txt","0,0003204345703125"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\browser.server.bundle.js","4,51582717895508"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\browser.server.bundle.js.LICENSE.txt","0,000296592712402344"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\extension.bundle.js","0,0728988647460938"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\folderIndex.json","0,25440788269043"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\pyright.bundle.js","1,33932113647461"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\pyright.bundle.js.map","1,49656295776367"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\server.bundle.js","0,477161407470703"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\indices","0,318319320678711"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs","1,75327968597412"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\stubs","3,75209426879883"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\indices\stdlib.json","0,318319320678711"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\lxml","0,305111885070801"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy","0,893224716186523"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\pandas","0,554943084716797"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\lxml\etree.pyi","0,265324592590332"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\lxml\objectify.pyi","0,0397872924804688"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\core","0,423784255981445"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\fft","0,000364303588867188"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\linalg","0,00817775726318359"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random","0,460898399353027"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\core\_multiarray_umath.pyi","0,423455238342285"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\core\_simd.pyi","0,000329017639160156"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\fft\_pocketfft_internal.pyi","0,000364303588867188"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\linalg\lapack_lite.pyi","0,000660896301269531"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\linalg\_umath_linalg.pyi","0,00751686096191406"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\bit_generator.pyi","0,0206184387207031"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\mtrand.pyi","0,268402099609375"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\_bounded_integers.pyi","0,000374794006347656"
"C:\Users\marske\.vscode\extensions\.1744d7a2-06a0-4436-a8ed-324ffa794df8\dist\bundled\native-stubs\numpy\random\_common.pyi","0,00134754180908203"
